delta.rank	pval	level	nseqs	term	name	p.adj	goDivision
523	0.723181820641185	4	11	GO:0046040	IMP metabolic process	0.935186741434297	BP
161	0.723430099029714	3	117	GO:0062013	positive regulation of small molecule metabolic process	0.935186741434297	BP
155	0.723499880767166	2	126	GO:0048871	multicellular organismal homeostasis	0.935186741434297	BP
293	0.723643490932748	2	35	GO:0097028	dendritic cell differentiation	0.935186741434297	BP
-116	0.723814574128609	2	224	GO:0051962	positive regulation of nervous system development	0.935186741434297	BP
397	0.723869664930338	2	19	GO:0007398	ectoderm development	0.935186741434297	BP
-125	0.723876553157963	2	193	GO:0035148	tube formation	0.935186741434297	BP
258	0.72426156553631	4	45	GO:1901018;GO:1901381	positive regulation of potassium ion transmembrane transport	0.935186741434297	BP
273	0.724785032431275	2	40	GO:1903008	organelle disassembly	0.935186741434297	BP
520	0.724798682689043	3	11	GO:0010592	positive regulation of lamellipodium assembly	0.935186741434297	BP
461	0.724801250195486	3	14	GO:0017145	stem cell division	0.935186741434297	BP
-477	0.725598893265565	3	13	GO:0033058;GO:1901897;GO:1901077;GO:0055002	regulation of relaxation of muscle	0.935186741434297	BP
-394	0.725698575443305	2	19	GO:0042053;GO:0042069	regulation of catecholamine metabolic process	0.935186741434297	BP
-160	0.725758106907102	3	116	GO:0002822;GO:0002819;GO:0002705;GO:0002706;GO:0002708;GO:0002824;GO:0002821	regulation of adaptive immune response	0.935186741434297	BP
404	0.726102970500529	3	18	GO:0001778	plasma membrane repair	0.935186741434297	BP
415	0.726488602227092	2	17	GO:0006595	polyamine metabolic process	0.935186741434297	BP
205	0.726490352274754	2	70	GO:0045670	regulation of osteoclast differentiation	0.935186741434297	BP
-201	0.726576698433021	2	73	GO:1901016;GO:1901379	regulation of potassium ion transmembrane transport	0.935186741434297	BP
307	0.726796725320805	5	31	GO:0051901;GO:0051900	regulation of mitochondrial depolarization	0.935186741434297	BP
146	0.72692727816274	6	139	GO:0042593;GO:0033500	glucose homeostasis	0.935186741434297	BP
-165	0.727045031175912	3	108	GO:0001959;GO:0060759	regulation of response to cytokine stimulus	0.935186741434297	BP
493	0.727493185459426	4	12	GO:0006596	polyamine biosynthetic process	0.935186741434297	BP
-363	0.728275623133591	4	22	GO:0009154;GO:0009261	ribonucleotide catabolic process	0.935186741434297	BP
224	0.728433968070668	2	58	GO:0045739;GO:2001022	positive regulation of response to DNA damage stimulus	0.935186741434297	BP
-311	0.728439409770785	4	30	GO:0042219	cellular modified amino acid catabolic process	0.935186741434297	BP
195	0.728604832624568	3	76	GO:0042755	eating behavior	0.935186741434297	BP
-354	0.728672553769018	6	23	GO:0043267	negative regulation of potassium ion transport	0.935186741434297	BP
400	0.728925019956302	3	18	GO:0097300;GO:0070265	necrotic cell death	0.935186741434297	BP
-470	0.729195587166937	2	13	GO:0045071	negative regulation of viral genome replication	0.935186741434297	BP
295	0.72934979635209	4	33	GO:0043588	skin development	0.935186741434297	BP
-145	0.730218116264761	2	136	GO:0006457	protein folding	0.935958403037168	BP
-241	0.730587260269343	6	49	GO:0120192;GO:0120193	tight junction organization	0.936089915383412	BP
-421	0.731059223170061	3	16	GO:0034114	regulation of heterotypic cell-cell adhesion	0.936353023987328	BP
531	0.731487578999839	8	10	GO:0006183	GTP biosynthetic process	0.936463357821433	BP
127	0.731678659983489	2	177	GO:0031279;GO:0051339	regulation of lyase activity	0.936463357821433	BP
-406	0.732581039632829	4	17	GO:0046112	nucleobase biosynthetic process	0.936583398674995	BP
-482	0.732927117266306	2	12	GO:0044849	estrous cycle	0.936583398674995	BP
296	0.732936381029862	3	32	GO:0099139;GO:1901261;GO:0031156	regulation of sorocarp development	0.936583398674995	BP
-463	0.732990274359131	8	13	GO:1901660	calcium ion export	0.936583398674995	BP
482	0.733193615781364	2	12	GO:0032201	telomere maintenance via semi-conservative replication	0.936583398674995	BP
-364	0.733760765424138	3	21	GO:1901797	negative regulation of signal transduction by p53 class mediator	0.936583398674995	BP
-479	0.73465993170918	2	12	GO:0001759;GO:2000544;GO:1904847	organ induction	0.936583398674995	BP
-371	0.734844755613278	3	20	GO:0045923	positive regulation of fatty acid metabolic process	0.936583398674995	BP
-273	0.735041622744483	2	37	GO:0042509;GO:0042531	regulation of tyrosine phosphorylation of STAT protein	0.936583398674995	BP
371	0.735120297941644	2	20	GO:0046113;GO:0006145	nucleobase catabolic process	0.936583398674995	BP
353	0.735490674531052	6	22	GO:0033137	negative regulation of peptidyl-serine phosphorylation	0.936583398674995	BP
-214	0.735583480211892	5	60	GO:0051147	regulation of muscle cell differentiation	0.936583398674995	BP
-459	0.735594908191171	2	13	GO:0021836;GO:0070100;GO:0070099;GO:0033600	negative regulation of chemokine-mediated signaling pathway	0.936583398674995	BP
-292	0.735754814925548	2	32	GO:0071205	protein localization to juxtaparanode region of axon	0.936583398674995	BP
-246	0.736000690145379	2	45	GO:0075713;GO:0019043;GO:0044826	establishment of integrated proviral latency	0.936583398674995	BP
-210	0.736053600973561	3	62	GO:0033559	unsaturated fatty acid metabolic process	0.936583398674995	BP
521	0.736306026122341	2	10	GO:0060463	lung lobe morphogenesis	0.936583398674995	BP
-425	0.736866785734019	3	15	GO:0030435;GO:0043934	sporulation resulting in formation of a cellular spore	0.936957332186052	BP
-164	0.737893732509571	5	100	GO:0030516;GO:0061387	regulation of extent of cell growth	0.937705594346729	BP
294	0.738393359899729	2	31	GO:0008637	apoptotic mitochondrial changes	0.937705594346729	BP
492	0.738707194077954	2	11	GO:1990314	cellular response to insulin-like growth factor stimulus	0.937705594346729	BP
126	0.738987682796559	2	168	GO:0051235	maintenance of location	0.937705594346729	BP
492	0.739009512649744	2	11	GO:0010560;GO:1903020	positive regulation of glycoprotein biosynthetic process	0.937705594346729	BP
231	0.739411973323376	2	50	GO:0046822	regulation of nucleocytoplasmic transport	0.937705594346729	BP
-303	0.739462618813167	2	29	GO:0022612	gland morphogenesis	0.937705594346729	BP
216	0.739591257500125	2	57	GO:1901222	regulation of NIK/NF-kappaB signaling	0.937705594346729	BP
-373	0.740119769130154	6	19	GO:0045822;GO:1903523	negative regulation of heart contraction	0.937908647714416	BP
-296	0.741012214580748	4	30	GO:0007422	peripheral nervous system development	0.937908647714416	BP
122	0.741271858058634	2	178	GO:0005996;GO:0019318	monosaccharide metabolic process	0.937908647714416	BP
-172	0.741282262419752	2	89	GO:0019233	sensory perception of pain	0.937908647714416	BP
-295	0.741308397101951	3	30	GO:0043903	regulation of biological process involved in symbiotic interaction	0.937908647714416	BP
-151	0.741353760266292	5	115	GO:0032434;GO:2000058	regulation of ubiquitin-dependent protein catabolic process	0.937908647714416	BP
-344	0.74198778257613	6	22	GO:0046416	D-amino acid metabolic process	0.938271755184746	BP
-352	0.742209067477776	3	21	GO:0019321	pentose metabolic process	0.938271755184746	BP
181	0.742442257305925	3	79	GO:0046928;GO:0051588	regulation of neurotransmitter transport	0.938271755184746	BP
-211	0.742925836915764	2	58	GO:0002040	sprouting angiogenesis	0.938330194012321	BP
257	0.743022855793925	3	39	GO:0060346	bone trabecula formation	0.938330194012321	BP
327	0.743514514822022	2	24	GO:0032878	regulation of establishment or maintenance of cell polarity	0.938613578740094	BP
98	0.744306039842024	1	269	GO:0048511	rhythmic process	0.939060866645675	BP
-387	0.744403602716845	4	17	GO:0002097	tRNA wobble base modification	0.939060866645675	BP
-425	0.745174597652796	5	14	GO:0060339	negative regulation of type I interferon-mediated signaling pathway	0.939695937865932	BP
107	0.745484253978206	4	222	GO:0007399	nervous system development	0.93974899496463	BP
373	0.746590023605327	2	18	GO:0060413	atrial septum morphogenesis	0.940805225296702	BP
-322	0.747732138182456	5	24	GO:0001745	compound eye morphogenesis	0.941053120856501	BP
-287	0.748116946442196	5	30	GO:0032376;GO:0032374;GO:0032373;GO:0032371	regulation of cholesterol transport	0.941053120856501	BP
435	0.748770593746539	3	13	GO:0086012	membrane depolarization during cardiac muscle cell action potential	0.941053120856501	BP
117	0.74879575149237	3	180	GO:0002253	activation of immune response	0.941053120856501	BP
-313	0.749194420447365	2	25	GO:0002562;GO:0016444;GO:0016445	somatic cell DNA recombination	0.941053120856501	BP
-359	0.749328894094098	2	19	GO:1905898	positive regulation of response to endoplasmic reticulum stress	0.941053120856501	BP
204	0.749329251524875	4	59	GO:0043114	regulation of vascular permeability	0.941053120856501	BP
404	0.749377877793079	2	15	GO:1900101	regulation of endoplasmic reticulum unfolded protein response	0.941053120856501	BP
313	0.749628493412991	3	25	GO:0097150	neuronal stem cell population maintenance	0.941053120856501	BP
160	0.749724523340082	2	96	GO:0060078	regulation of postsynaptic membrane potential	0.941053120856501	BP
-290	0.749734234668704	2	29	GO:0001916;GO:0001912;GO:0001914;GO:0001910	regulation of leukocyte mediated cytotoxicity	0.941053120856501	BP
-145	0.750286684990216	2	116	GO:0010631	epithelial cell migration	0.941170907362625	BP
-194	0.750364049150157	2	65	GO:0070936	protein K48-linked ubiquitination	0.941170907362625	BP
-74	0.750980346827845	4	454	GO:0030335;GO:2000147;GO:0040017;GO:0051272	positive regulation of locomotion	0.941607632295391	BP
-265	0.752117352178853	4	34	GO:0098659;GO:0099587	inorganic cation import across plasma membrane	0.942097183401991	BP
203	0.75214868315319094	2	58	GO:0060079	excitatory postsynaptic potential	0.942097183401991	BP
207	0.752175541645553	4	56	GO:0030072;GO:0002790;GO:0046879	hormone secretion	0.942097183401991	BP
93	0.752572802090261	2	278	GO:0051480	regulation of cytosolic calcium ion concentration	0.942251519050406	BP
203	0.752913772865193	2	58	GO:0000018	regulation of DNA recombination	0.942251519050406	BP
42	0.753106743690436	2	1452	GO:0050790	regulation of catalytic activity	0.942251519050406	BP
-397	0.753422834408598	2	15	GO:0010224	response to UV-B	0.942251519050406	BP
159	0.753640238329325	2	94	GO:0009593	detection of chemical stimulus	0.942251519050406	BP
256	0.753981642320148	5	36	GO:0071277	cellular response to calcium ion	0.942342892465608	BP
371	0.754816934202589	-1	17	GO:0042769	obsolete DNA damage response, detection of DNA damage	0.942815195566147	BP
-197	0.755092658181689	7	60	GO:0045580;GO:0045619	regulation of lymphocyte differentiation	0.942815195566147	BP
48	0.755179095501843	4	1088	GO:2000026	regulation of multicellular organismal development	0.942815195566147	BP
-394	0.755508036339241	3	15	GO:1903225;GO:1903224	regulation of endodermal cell differentiation	0.942815195566147	BP
-67	0.756142169800573	2	530	GO:0008283	cell population proliferation	0.942815195566147	BP
287	0.756325981268926	2	28	GO:0046931	pore complex assembly	0.942815195566147	BP
-304	0.756397782368739	2	25	GO:0035196	production of miRNAs involved in gene silencing by miRNA	0.942815195566147	BP
-421	0.756539201064931	2	13	GO:0048566	embryonic digestive tract development	0.942815195566147	BP
457	0.756775636759957	3	11	GO:0010866	regulation of triglyceride biosynthetic process	0.942815195566147	BP
367	0.757304757941506	2	17	GO:0001973;GO:0035588	G protein-coupled adenosine receptor signaling pathway	0.942958668743054	BP
-214	0.757427791721001	3	50	GO:0016101;GO:0006721;GO:0001523	terpenoid metabolic process	0.942958668743054	BP
-315	0.758105628877557	2	23	GO:0034122	negative regulation of toll-like receptor signaling pathway	0.942984277065217	BP
403	0.758213148516377	3	14	GO:0014028	notochord formation	0.942984277065217	BP
321	0.758434673470205	2	22	GO:0000154	rRNA modification	0.942984277065217	BP
-227	0.758634192724989	2	44	GO:0006582	melanin metabolic process	0.942984277065217	BP
-178	0.759194449388968	3	71	GO:0046634	regulation of alpha-beta T cell activation	0.942984277065217	BP
475	0.759246463861354	2	10	GO:0002437	inflammatory response to antigenic stimulus	0.942984277065217	BP
168	0.759327885973928	2	80	GO:0097191	extrinsic apoptotic signaling pathway	0.942984277065217	BP
-126	0.759906537149377	3	143	GO:0050795	regulation of behavior	0.943369303099545	BP
94	0.761344632559146	3	255	GO:0006644	phospholipid metabolic process	0.944192107210614	BP
94	0.761427947649423	2	254	GO:0042176	regulation of protein catabolic process	0.944192107210614	BP
189	0.761639314524424	2	62	GO:0140029	exocytic process	0.944192107210614	BP
324	0.761644715184416	3	21	GO:0010623	programmed cell death involved in cell development	0.944192107210614	BP
-324	0.762086694144186	6	21	GO:0071353;GO:0070670	response to interleukin-4	0.94440665837487	BP
171	0.762670124230909	3	75	GO:0044264	cellular polysaccharide metabolic process	0.944519704687574	BP
-323	0.76271579797664	3	21	GO:0060179	male mating behavior	0.944519704687574	BP
155	0.763248410683203	3	91	GO:1900544;GO:0045981;GO:0032755	positive regulation of interleukin-6 production	0.944846111497853	BP
-230	0.763714083755984	3	41	GO:0043388	positive regulation of DNA binding	0.945089451075059	BP
379	0.764269082392833	3	15	GO:0006516	glycoprotein catabolic process	0.945147036616715	BP
-146	0.764683136215961	2	102	GO:0070206	protein trimerization	0.945147036616715	BP
-345	0.764922213179626	2	18	GO:0043516	regulation of DNA damage response, signal transduction by p53 class mediator	0.945147036616715	BP
-168	0.765213748962768	2	76	GO:0050673	epithelial cell proliferation	0.945147036616715	BP
422	0.765533413507999	7	12	GO:0008355	olfactory learning	0.945147036616715	BP
-110	0.765803456014451	3	176	GO:2001235	positive regulation of apoptotic signaling pathway	0.945147036616715	BP
-246	0.766122937511697	3	35	GO:0048488;GO:0140238	presynaptic endocytosis	0.945147036616715	BP
-185	0.766159768436927	2	62	GO:0032370;GO:1905954	positive regulation of lipid localization	0.945147036616715	BP
162	0.766310019915392	4	81	GO:0006110;GO:0043470;GO:1903578	regulation of ATP metabolic process	0.945147036616715	BP
-166	0.766692103435632	4	77	GO:0043306;GO:0033008;GO:0043302;GO:0043304;GO:0033005;GO:0033006;GO:0043300;GO:0002886;GO:0033003	regulation of myeloid leukocyte mediated immunity	0.945147036616715	BP
217	0.766871191272293	3	45	GO:0070997;GO:0051402	neuron death	0.945147036616715	BP
192	0.766990049646252	2	57	GO:0006289	nucleotide-excision repair	0.945147036616715	BP
-197	0.767923726847381	3	54	GO:0016137	glycoside metabolic process	0.945965671233954	BP
215	0.768746519574934	2	45	GO:0071359;GO:0043331	response to dsRNA	0.946647186797745	BP
239	0.769776136565951	2	36	GO:0044706	multi-multicellular organism process	0.947150233810919	BP
83	0.770056742802073	2	302	GO:2001233	regulation of apoptotic signaling pathway	0.947150233810919	BP
158	0.77011980578181	2	82	GO:0045453	bone resorption	0.947150233810919	BP
411	0.77105533524378	3	12	GO:0042307;GO:1904591	positive regulation of protein import	0.947150233810919	BP
-450	0.771329438336143	2	10	GO:1902932	positive regulation of alcohol biosynthetic process	0.947150233810919	BP
367	0.771485471208233	2	15	GO:0033599	regulation of mammary gland epithelial cell proliferation	0.947150233810919	BP
-429	0.77160539031629	3	11	GO:0072488	ammonium transmembrane transport	0.947150233810919	BP
-393	0.772084665416798	5	13	GO:0009071	serine family amino acid catabolic process	0.947150233810919	BP
289	0.772362147964467	3	24	GO:0010543	regulation of platelet activation	0.947150233810919	BP
-295	0.772386865456235	4	23	GO:2000651;GO:1902307	positive regulation of sodium ion transmembrane transport	0.947150233810919	BP
334	0.772488190288153	7	18	GO:0014827;GO:0014821;GO:0014831	phasic smooth muscle contraction	0.947150233810919	BP
-392	0.772605188492409	2	13	GO:0060261;GO:0060260	regulation of transcription initiation from RNA polymerase II promoter	0.947150233810919	BP
233	0.772660996545639	3	37	GO:0060048;GO:0035994	response to muscle stretch	0.947150233810919	BP
408	0.772973833894897	2	12	GO:0032429	regulation of phospholipase A2 activity	0.947203106991932	BP
