delta.rank	pval	level	nseqs	term	name	p.adj	goDivision
682	0.589779317758835	2	15	GO:0035106;GO:0043117;GO:0070459	operant conditioning	0.800431072536246	BP
-305	0.590049520635523	2	75	GO:0031032	actomyosin structure organization	0.800440735646858	BP
-604	0.59072805285552	2	19	GO:0034383	low-density lipoprotein particle clearance	0.800440735646858	BP
330	0.590750760028846	2	64	GO:0046916	cellular transition metal ion homeostasis	0.800440735646858	BP
211	0.591141825232295	4	156	GO:0009952	anterior/posterior pattern specification	0.800440735646858	BP
-574	0.591411812094337	3	21	GO:0002756;GO:0035666	TRIF-dependent toll-like receptor signaling pathway	0.800440735646858	BP
380	0.591425393350656	2	48	GO:0075733;GO:0046794	transport of virus	0.800440735646858	BP
-619	0.591643315677867	7	18	GO:0043486	histone exchange	0.800440735646858	BP
-728	0.591684530824606	3	13	GO:0009303	rRNA transcription	0.800440735646858	BP
339	0.59183826537717	2	60	GO:0046148	pigment biosynthetic process	0.800440735646858	BP
701	0.5921901279194	4	14	GO:0030194;GO:0050820;GO:1900048	positive regulation of blood coagulation	0.80060821683674	BP
788	0.59357172602416	2	11	GO:0006491	N-glycan processing	0.802167178626184	BP
698	0.593928351725092	4	14	GO:0035607;GO:0021847;GO:0021869;GO:0021873	forebrain ventricular zone progenitor cell division	0.802340301233858	BP
-613	0.595243949550844	3	18	GO:0072091	regulation of stem cell proliferation	0.803549652727965	BP
-650	0.595281300696507	2	16	GO:0060444	branching involved in mammary gland duct morphogenesis	0.803549652727965	BP
784	0.595534791825946	2	11	GO:0003149	membranous septum morphogenesis	0.803582880131013	BP
693	0.59646427938452	3	14	GO:0070231;GO:0070227;GO:0071887	leukocyte apoptotic process	0.804435350160492	BP
241	0.596624794023902	2	116	GO:0018958	phenol-containing compound metabolic process	0.804435350160492	BP
779	0.597543586152225	3	11	GO:0070269	pyroptosis	0.805364887132615	BP
-689	0.598359969528658	2	14	GO:0044344	cellular response to fibroblast growth factor stimulus	0.806155737918311	BP
229	0.598625912465498	2	127	GO:0009791	post-embryonic development	0.806204671525264	BP
-221	0.599210386620928	3	136	GO:0044242	cellular lipid catabolic process	0.806294052871046	BP
742	0.599702592680488	2	12	GO:0042307;GO:1904591	positive regulation of protein import	0.806294052871046	BP
338	0.599841831956313	2	58	GO:0051968	positive regulation of synaptic transmission, glutamatergic	0.806294052871046	BP
173	0.600462972208641	2	223	GO:0001666;GO:0036293;GO:0070482	response to oxygen levels	0.806294052871046	BP
271	0.600803812718348	2	90	GO:0055076	transition metal ion homeostasis	0.806294052871046	BP
259	0.600890083701816	4	98	GO:0051965;GO:1901890	positive regulation of cell junction assembly	0.806294052871046	BP
-640	0.601012431759967	4	16	GO:0010383;GO:0070592;GO:0044038;GO:0070589	cell wall polysaccharide metabolic process	0.806294052871046	BP
559	0.601063468554028	3	21	GO:0060445	branching involved in salivary gland morphogenesis	0.806294052871046	BP
-366	0.601232079530322	2	49	GO:0008333	endosome to lysosome transport	0.806294052871046	BP
640	0.601332545513248	5	16	GO:0034312;GO:0034311	diol metabolic process	0.806294052871046	BP
621	0.601344516854262	2	17	GO:0010837	regulation of keratinocyte proliferation	0.806294052871046	BP
-620	0.601448055958208	2	17	GO:0090136	epithelial cell-cell adhesion	0.806294052871046	BP
-452	0.601800421246047	2	32	GO:0070988	demethylation	0.806458503433157	BP
338	0.60221984649496	2	57	GO:0015914;GO:0015748	organophosphate ester transport	0.806712659688594	BP
273	0.603378936996458	2	87	GO:0010595;GO:0010594	regulation of endothelial cell migration	0.807896897802227	BP
734	0.603564102231627	4	12	GO:0070050	neuron cellular homeostasis	0.807896897802227	BP
142	0.603830169554785	2	324	GO:0031175	neuron projection development	0.80794501726633	BP
-387	0.604124894542949	3	43	GO:0016574	histone ubiquitination	0.808031430377255	BP
-208	0.60460139066041	3	150	GO:0006935;GO:0042330	taxis	0.808360808304912	BP
352	0.605070704747797	3	52	GO:0030168	platelet activation	0.80868033664618	BP
728	0.606343870055587	2	12	GO:2000178	negative regulation of neural precursor cell proliferation	0.809948098636352	BP
-798	0.606480646913976	3	10	GO:2001225	regulation of chloride transport	0.809948098636352	BP
-796	0.60731637621211	2	10	GO:0006566	threonine metabolic process	0.810539587965515	BP
-169	0.607428725312453	2	225	GO:0001894;GO:0060249	anatomical structure homeostasis	0.810539587965515	BP
649	0.607616119488817	2	15	GO:0008228	opsonization	0.810539587965515	BP
790	0.609849278612898	2	10	GO:0032703	negative regulation of interleukin-2 production	0.813209577367977	BP
-102	0.610482741432383	2	624	GO:1901701	cellular response to oxygen-containing compound	0.813745218363362	BP
-206	0.610879439350791	3	148	GO:0016051	carbohydrate biosynthetic process	0.813964975924337	BP
641	0.612015444992916	2	15	GO:0007007	inner mitochondrial membrane organization	0.814872898231323	BP
570	0.612177379078752	2	19	GO:0072137;GO:0043931;GO:0072307;GO:0072182;GO:2000696	ossification involved in bone maturation	0.814872898231323	BP
-555	0.612257107813794	2	20	GO:0061548;GO:1902285;GO:0061549;GO:0097490;GO:0097491	ganglion development	0.814872898231323	BP
452	0.613471934499145	3	30	GO:0043903	regulation of biological process involved in symbiotic interaction	0.816180356963432	BP
-76	0.613907511343324	4	1138	GO:0035556	intracellular signal transduction	0.816450481941822	BP
278	0.614393754914752	4	79	GO:0030098	lymphocyte differentiation	0.816787759752251	BP
-450	0.615111778841091	4	30	GO:0007405	neuroblast proliferation	0.817235577224249	BP
742	0.615196135176215	2	11	GO:0010676	positive regulation of cellular carbohydrate metabolic process	0.817235577224249	BP
-232	0.615626950994785	3	113	GO:0009411	response to UV	0.817498572217356	BP
392	0.617234334667742	2	39	GO:0007616	long-term memory	0.819323156528712	BP
349	0.618234920099346	2	49	GO:0021953	central nervous system neuron differentiation	0.820207520691915	BP
-372	0.618750439623219	2	43	GO:1990390	protein K33-linked ubiquitination	0.820207520691915	BP
-390	0.618849900910956	5	39	GO:0061178	regulation of insulin secretion involved in cellular response to glucose stimulus	0.820207520691915	BP
-651	0.619043707535099	2	14	GO:0007035	vacuolar acidification	0.820207520691915	BP
629	0.619068621427962	7	15	GO:0090049	regulation of cell migration involved in sprouting angiogenesis	0.820207520691915	BP
238	0.620101080241168	2	105	GO:0050679	positive regulation of epithelial cell proliferation	0.82126551970077	BP
588	0.620669408640318	4	17	GO:0001890	placenta development	0.82170825555662	BP
-315	0.621890910442156	2	59	GO:0032869	cellular response to insulin stimulus	0.822905625226131	BP
503	0.622042588820892	3	23	GO:0043654	recognition of apoptotic cell	0.822905625226131	BP
464	0.622507435517838	2	27	GO:0006900	vesicle budding from membrane	0.823210397778956	BP
455	0.622758321184871	3	28	GO:0032691;GO:0032651;GO:0032692;GO:0032652	regulation of interleukin-1 beta production	0.8232321030422	BP
-643	0.623055387518918	2	14	GO:0086065	cell communication involved in cardiac conduction	0.823314815799368	BP
113	0.624163174912215	2	464	GO:0071417;GO:1901699	cellular response to nitrogen compound	0.824200004081173	BP
-723	0.624194762418638	3	11	GO:0000019	regulation of mitotic recombination	0.824200004081173	BP
-665	0.624598033309498	4	13	GO:0006488;GO:0006490	oligosaccharide-lipid intermediate biosynthetic process	0.824405874956996	BP
384	0.624820288596003	3	39	GO:0048015;GO:0048017	inositol lipid-mediated signaling	0.824405874956996	BP
-508	0.626598047069773	2	22	GO:0019985	translesion synthesis	0.826329567224185	BP
161	0.626748971095985	4	221	GO:0002697;GO:0002699;GO:0002703	regulation of immune effector process	0.826329567224185	BP
635	0.627659431610907	2	14	GO:2000401	regulation of lymphocyte migration	0.827219318463174	BP
401	0.62802578433482	2	35	GO:0019048;GO:0044003	modulation by symbiont of host process	0.827391568029851	BP
505	0.628917178969238	2	22	GO:0016126	sterol biosynthetic process	0.82825514454651	BP
630	0.630102762523831	2	14	GO:0035518	histone H2A monoubiquitination	0.828559321598475	BP
680	0.630419266088075	2	12	GO:0032429	regulation of phospholipase A2 activity	0.828559321598475	BP
410	0.630617262930144	2	33	GO:0044703	multi-organism reproductive process	0.828559321598475	BP
555	0.630724521817077	2	18	GO:0006517	protein deglycosylation	0.828559321598475	BP
-502	0.630868084214221	4	22	GO:1903209	positive regulation of oxidative stress-induced cell death	0.828559321598475	BP
678	0.631363032294974	4	12	GO:0097201	negative regulation of transcription from RNA polymerase II promoter in response to stress	0.828559321598475	BP
-743	0.631381625874126	3	10	GO:0009812	flavonoid metabolic process	0.828559321598475	BP
606	0.631514947532991	2	15	GO:0035850;GO:0061005	cell differentiation involved in kidney development	0.828559321598475	BP
-209	0.631629805103221	3	127	GO:0006694	steroid biosynthetic process	0.828559321598475	BP
-627	0.632005934224394	2	14	GO:0031104	dendrite regeneration	0.828559321598475	BP
741	0.632209157108759	2	10	GO:0048713	regulation of oligodendrocyte differentiation	0.828559321598475	BP
-568	0.632441865562055	4	17	GO:0035584	calcium-mediated signaling using intracellular calcium source	0.828559321598475	BP
625	0.632705672206924	6	14	GO:0000959	mitochondrial RNA metabolic process	0.828559321598475	BP
-420	0.632801120562246	2	31	GO:0060395	SMAD protein signal transduction	0.828559321598475	BP
442	0.632833135452437	2	28	GO:0007608	sensory perception of smell	0.828559321598475	BP
-675	0.633021320038711	2	12	GO:0018095	protein polyglutamylation	0.828559321598475	BP
-318	0.633159971474995	2	54	GO:1901019;GO:1903169	regulation of calcium ion transmembrane transport	0.828559321598475	BP
-467	0.633633856732682	3	25	GO:2000378	negative regulation of reactive oxygen species metabolic process	0.828702719405326	BP
550	0.633741612532982	3	18	GO:0060042	retina morphogenesis in camera-type eye	0.828702719405326	BP
330	0.633994246872743	3	50	GO:0006400	tRNA modification	0.828724423220477	BP
-347	0.634787366324739	3	45	GO:0009311	oligosaccharide metabolic process	0.82923395495841	BP
-439	0.635007888369894	3	28	GO:1904427	positive regulation of calcium ion transmembrane transport	0.82923395495841	BP
-303	0.635119849103178	2	59	GO:0006836	neurotransmitter transport	0.82923395495841	BP
599	0.635536724812208	8	15	GO:0031063;GO:0090312	regulation of histone deacetylation	0.82923395495841	BP
-198	0.635774828194003	4	138	GO:0090305	nucleic acid phosphodiester bond hydrolysis	0.82923395495841	BP
-473	0.63580114119853	5	24	GO:0007450;GO:0007447;GO:0048190;GO:0035222	imaginal disc pattern formation	0.82923395495841	BP
346	0.636081351304606	2	45	GO:0071359;GO:0043331	response to dsRNA	0.829291357010944	BP
-546	0.636489718168379	4	18	GO:2000167	regulation of planar cell polarity pathway involved in neural tube closure	0.829515738860126	BP
472	0.636947643958155	2	24	GO:0006506;GO:0006505	GPI anchor metabolic process	0.829804518715058	BP
-730	0.637183993052187	2	10	GO:0071415	cellular response to purine-containing compound	0.829804525076494	BP
-352	0.637767079159923	3	43	GO:0034405	response to fluid shear stress	0.830255919514457	BP
479	0.639269027703635	4	23	GO:0060972	left/right pattern formation	0.831857017608785	BP
-207	0.63958615105496	2	123	GO:0045185	maintenance of protein location	0.831857017608785	BP
-691	0.639890105875029	2	11	GO:0090385	phagosome-lysosome fusion	0.831857017608785	BP
612	0.640033606069692	2	14	GO:0060052	neurofilament cytoskeleton organization	0.831857017608785	BP
-488	0.640411527219258	3	22	GO:0019377;GO:0046479;GO:0046514	glycolipid catabolic process	0.831857017608785	BP
163	0.640418547022656	3	200	GO:0051091	positive regulation of DNA-binding transcription factor activity	0.831857017608785	BP
659	0.640918004099957	3	12	GO:0120033	negative regulation of plasma membrane bounded cell projection assembly	0.832197896595765	BP
-238	0.641372303268019	3	92	GO:0098656	anion transmembrane transport	0.832212967574967	BP
658	0.641403671392156	2	12	GO:0001993	regulation of systemic arterial blood pressure by norepinephrine-epinephrine	0.832212967574967	BP
-344	0.641958413708516	4	44	GO:0007286	spermatid development	0.832327959441108	BP
-537	0.641966423858308	2	18	GO:0086091	regulation of heart rate by cardiac conduction	0.832327959441108	BP
422	0.642730470670658	4	29	GO:0022612	gland morphogenesis	0.833010957004312	BP
550	0.643028597551795	2	17	GO:0035864	response to potassium ion	0.833089817713783	BP
331	0.64338208961919	2	47	GO:0003007	heart morphogenesis	0.833240323368859	BP
-243	0.644193726157366	5	87	GO:0034612	response to tumor necrosis factor	0.833983839431605	BP
-713	0.644931976699034	7	10	GO:0035020	regulation of Rac protein signal transduction	0.834166933451566	BP
680	0.644966749427789	5	11	GO:1904262	negative regulation of TORC1 signaling	0.834166933451566	BP
713	0.645047913506409	2	10	GO:1905331	negative regulation of morphogenesis of an epithelium	0.834166933451566	BP
679	0.645497446303949	2	11	GO:0003417	growth plate cartilage development	0.83444091825227	BP
403	0.646919803319825	3	31	GO:0014054;GO:0014052	regulation of gamma-aminobutyric acid secretion	0.835930032252174	BP
-238	0.647125556155343	2	89	GO:0007009	plasma membrane organization	0.835930032252174	BP
294	0.648010102931996	8	58	GO:0070228;GO:2000106	regulation of leukocyte apoptotic process	0.836141991357628	BP
-456	0.648160022389129	3	24	GO:0045604;GO:0045682	regulation of epidermis development	0.836141991357628	BP
620	0.648178439508695	4	13	GO:0048339	paraxial mesoderm development	0.836141991357628	BP
326	0.648288645684474	3	47	GO:0043113	receptor clustering	0.836141991357628	BP
-408	0.648572363535917	3	30	GO:0033198	response to ATP	0.836141991357628	BP
349	0.648797821209973	3	41	GO:0061337;GO:0035637	multicellular organismal signaling	0.836141991357628	BP
446	0.64911962995596	4	25	GO:0018279;GO:0018196	peptidyl-asparagine modification	0.836141991357628	BP
227	0.649194835784931	-1	97	GO:0000187	obsolete activation of MAPK activity	0.836141991357628	BP
524	0.649645781766678	3	18	GO:0034453	microtubule anchoring	0.836415966183647	BP
-523	0.650443541265893	4	18	GO:0016572	histone phosphorylation	0.836630320896232	BP
-640	0.650724050311346	6	12	GO:0110156;GO:0110154	methylguanosine-cap decapping	0.836630320896232	BP
86	0.6509613993282	3	683	GO:0032940;GO:0046903;GO:0140352	secretion	0.836630320896232	BP
119	0.650964616294061	2	353	GO:0098662;GO:0098655;GO:0098660	inorganic ion transmembrane transport	0.836630320896232	BP
-108	0.651003713098407	4	431	GO:0043393;GO:0051098	regulation of binding	0.836630320896232	BP
-494	0.65169903998142	5	20	GO:0032768;GO:0032770	regulation of monooxygenase activity	0.836981737813492	BP
139	0.651768819025349	2	255	GO:0006644	phospholipid metabolic process	0.836981737813492	BP
214	0.651992324955825	3	107	GO:0043406	positive regulation of MAP kinase activity	0.836981737813492	BP
312	0.652817528654331	2	50	GO:0048675;GO:1990138	neuron projection extension	0.837205533769333	BP
611	0.652995407980575	2	13	GO:0045071	negative regulation of viral genome replication	0.837205533769333	BP
143	0.653110037657147	2	240	GO:2000116;GO:0052548;GO:0052547;GO:0043281	regulation of peptidase activity	0.837205533769333	BP
-402	0.653278357380717	2	30	GO:0005977	glycogen metabolic process	0.837205533769333	BP
-663	0.653434983485728	2	11	GO:0033194	response to hydroperoxide	0.837205533769333	BP
279	0.653597370567286	2	62	GO:0033559	unsaturated fatty acid metabolic process	0.837205533769333	BP
232	0.655000952030246	5	89	GO:0019233	sensory perception of pain	0.838697426177313	BP
-309	0.656055177124277	2	50	GO:0006304	DNA modification	0.839512710336726	BP
359	0.656115886403867	4	37	GO:0006835	dicarboxylic acid transport	0.839512710336726	BP
-561	0.657521992842903	2	15	GO:0046621	negative regulation of organ growth	0.841005361337498	BP
-182	0.658114540727601	2	143	GO:0045165	cell fate commitment	0.841456719772253	BP
