delta.rank	pval	level	nseqs	term	name	p.adj	goDivision
1053	0.496310315304508	4	10	GO:2000300	regulation of synaptic vesicle exocytosis	0.780582994782549	BP
744	0.496766619691121	6	20	GO:1902116	negative regulation of organelle assembly	0.780872818635677	BP
-806	0.496939279513308	2	17	GO:0071731;GO:0071732;GO:1902170	response to nitric oxide	0.780872818635677	BP
406	0.497465521028978	2	67	GO:0006767	water-soluble vitamin metabolic process	0.781350138575032	BP
164	0.497773518835299	2	418	GO:0051223;GO:0070201	regulation of establishment of protein localization	0.781484397921131	BP
324	0.49831840914625	2	105	GO:0007190;GO:0002032;GO:0002029;GO:0022401;GO:0045744;GO:0023058;GO:0002025;GO:0003085	activation of adenylate cyclase activity	0.781990282806805	BP
-324	0.499232884610092	2	105	GO:0000281;GO:0061640	cytoskeleton-dependent cytokinesis	0.782516399548995	BP
-739	0.499319139874158	2	20	GO:0050850	positive regulation of calcium-mediated signaling	0.782516399548995	BP
827	0.49932211030447	3	16	GO:0045475	locomotor rhythm	0.782516399548995	BP
-758	0.49977822796589	5	19	GO:0035166	post-embryonic hemopoiesis	0.782868859504713	BP
882	0.500027927703026	2	14	GO:0033363	secretory granule organization	0.782868859504713	BP
613	0.500345457131835	5	29	GO:0045214	sarcomere organization	0.782868859504713	BP
777	0.500538482867469	2	18	GO:0000027	ribosomal large subunit assembly	0.782868859504713	BP
-880	0.500896726158486	6	14	GO:0031104	dendrite regeneration	0.782868859504713	BP
-658	0.501611037551937	9	25	GO:0035196	production of miRNAs involved in gene silencing by miRNA	0.782868859504713	BP
-250	0.501850441466656	2	175	GO:0019216	regulation of lipid metabolic process	0.782868859504713	BP
-581	0.502160574218614	4	32	GO:0060173;GO:0048736	appendage development	0.782868859504713	BP
345	0.502217314011855	2	91	GO:0034250	positive regulation of cellular amide metabolic process	0.782868859504713	BP
-1038	0.502243804292278	7	10	GO:2001053	regulation of mesenchymal cell apoptotic process	0.782868859504713	BP
-621	0.50232550915758	2	28	GO:0060998	regulation of dendritic spine development	0.782868859504713	BP
877	0.502358106616505	7	14	GO:1901224	positive regulation of NIK/NF-kappaB signaling	0.782868859504713	BP
-657	0.502444877370052	2	25	GO:0061844	antimicrobial humoral immune response mediated by antimicrobial peptide	0.782868859504713	BP
-734	0.502781891794197	2	20	GO:0042430	indole-containing compound metabolic process	0.783046564958412	BP
-367	0.503827094919669	2	80	GO:0034754	cellular hormone metabolic process	0.784326576843031	BP
-454	0.504223705210333	3	52	GO:0045886;GO:0051964;GO:1904397;GO:1905809	negative regulation of synapse organization	0.784329848989689	BP
750	0.504275853934715	3	19	GO:0006356	regulation of transcription by RNA polymerase I	0.784329848989689	BP
906	0.504560898878229	4	13	GO:0003356	regulation of cilium beat frequency	0.784425797636273	BP
-331	0.504815673395807	2	98	GO:0031334	positive regulation of protein-containing complex assembly	0.784474621666405	BP
982	0.505850969568488	7	11	GO:0046040	IMP metabolic process	0.785735782894529	BP
-284	0.506629499985268	2	132	GO:0006892	post-Golgi vesicle-mediated transport	0.78659717239092	BP
593	0.50725125489157	6	30	GO:0010800;GO:0010799	regulation of peptidyl-threonine phosphorylation	0.786952280054429	BP
-121	0.507439207197851	5	748	GO:0008284	positive regulation of cell population proliferation	0.786952280054429	BP
-837	0.50785428883214	2	15	GO:0071394	cellular response to testosterone stimulus	0.786952280054429	BP
810	0.507900379286841	4	16	GO:0006626	protein targeting to mitochondrion	0.786952280054429	BP
-1023	0.508587718206235	2	10	GO:0043485	endosome to pigment granule transport	0.786952280054429	BP
-581	0.508603549899319	2	31	GO:0046626;GO:1900076	regulation of insulin receptor signaling pathway	0.786952280054429	BP
-422	0.508628143507284	3	59	GO:0042462;GO:0042461	photoreceptor cell development	0.786952280054429	BP
-393	0.508650818827891	2	68	GO:0006970	response to osmotic stress	0.786952280054429	BP
-762	0.509206997967686	2	18	GO:0045940;GO:0010893	positive regulation of steroid metabolic process	0.787214049139507	BP
-408	0.509268314249704	4	63	GO:1901659	glycosyl compound biosynthetic process	0.787214049139507	BP
-740	0.510210288264568	4	19	GO:0030205	dermatan sulfate metabolic process	0.788021598823111	BP
1019	0.510393113891599	4	10	GO:1903299	regulation of hexokinase activity	0.788021598823111	BP
739	0.51063233913751	5	19	GO:0016226;GO:0031163	metallo-sulfur cluster assembly	0.788021598823111	BP
687	0.510688257096071	2	22	GO:0009235	cobalamin metabolic process	0.788021598823111	BP
-270	0.511586533093161	2	143	GO:0008654	phospholipid biosynthetic process	0.788625644105517	BP
-337	0.511901847597569	2	91	GO:0043266	regulation of potassium ion transport	0.788625644105517	BP
-339	0.511953405664755	2	90	GO:0051881	regulation of mitochondrial membrane potential	0.788625644105517	BP
-890	0.511977923849823	3	13	GO:0070544	histone H3-K36 demethylation	0.788625644105517	BP
1013	0.512534860741469	6	10	GO:0051956	negative regulation of amino acid transport	0.789003141098754	BP
-889	0.512708132760758	2	13	GO:0048670;GO:0048671	regulation of collateral sprouting	0.789003141098754	BP
-856	0.512896973555938	6	14	GO:1904395;GO:1903911;GO:1904393;GO:1903909	regulation of receptor clustering	0.789003141098754	BP
-628	0.513245573866062	2	26	GO:0048148	behavioral response to cocaine	0.789193719534855	BP
-697	0.514169322620111	2	21	GO:0031034;GO:0031033	myosin filament organization	0.790268122994236	BP
-920	0.514820283030528	3	12	GO:0032469	endoplasmic reticulum calcium ion homeostasis	0.790922499563961	BP
-253	0.515118250916791	2	160	GO:0006024;GO:0006023;GO:1903510	mucopolysaccharide metabolic process	0.791034235776025	BP
959	0.515697656203841	2	11	GO:0035865	cellular response to potassium ion	0.791577870886315	BP
537	0.516466780986235	2	35	GO:0019369	arachidonic acid metabolic process	0.792412116567784	BP
676	0.517324687407927	2	22	GO:0043392	negative regulation of DNA binding	0.793381791343511	BP
-659	0.518380632269663	3	23	GO:0072221;GO:0072025;GO:0072233;GO:0072023	metanephric distal convoluted tubule development	0.794654203636428	BP
-631	0.519088782297381	2	25	GO:2000251;GO:2000249	regulation of actin cytoskeleton reorganization	0.795392584392846	BP
996	0.519721687118892	2	10	GO:0002449	lymphocyte mediated immunity	0.795817402606323	BP
-874	0.519819225962103	3	13	GO:1905206;GO:1901033;GO:1902884	positive regulation of response to oxidative stress	0.795817402606323	BP
-437	0.52049821735278	2	52	GO:0006635	fatty acid beta-oxidation	0.796509690345518	BP
524	0.520864348844107	3	36	GO:0001662;GO:0002209;GO:0042596	fear response	0.796522564244532	BP
-871	0.520960230657657	3	13	GO:0003307;GO:0003308	regulation of Wnt signaling pathway involved in heart development	0.796522564244532	BP
-946	0.521588960008899	2	11	GO:0060055	angiogenesis involved in wound healing	0.796933199426204	BP
503	0.521682638234864	4	39	GO:0045646	regulation of erythrocyte differentiation	0.796933199426204	BP
760	0.522282556227952	5	17	GO:0006044	N-acetylglucosamine metabolic process	0.797298718286237	BP
-581	0.522541812357123	2	29	GO:0000045;GO:1905037	autophagosome organization	0.797298718286237	BP
-903	0.522602975368712	3	12	GO:0007026;GO:0031114	regulation of microtubule depolymerization	0.797298718286237	BP
-987	0.523523894310753	2	10	GO:0030537	larval behavior	0.79835688963064	BP
665	0.523849288577802	2	22	GO:0071526	semaphorin-plexin signaling pathway	0.798506380852969	BP
-316	0.525252943671157	6	97	GO:0043010	camera-type eye development	0.800298628274665	BP
123	0.525869492654711	2	666	GO:0019637	organophosphate metabolic process	0.800890571640653	BP
-364	0.526428990631363	4	73	GO:0042113	B cell activation	0.801374478456401	BP
-147	0.526904510323255	2	456	GO:0043410	positive regulation of MAPK cascade	0.801374478456401	BP
-979	0.52712909905686	3	10	GO:0050976	detection of mechanical stimulus involved in sensory perception of touch	0.801374478456401	BP
547	0.527224301281058	3	32	GO:0045600	positive regulation of fat cell differentiation	0.801374478456401	BP
-729	0.527328137731419	4	18	GO:0034453	microtubule anchoring	0.801374478456401	BP
-417	0.528181604188418	4	55	GO:0010453	regulation of cell fate commitment	0.802106114002706	BP
-749	0.528266355833787	2	17	GO:0043491	protein kinase B signaling	0.802106114002706	BP
797	0.528521861807811	2	15	GO:0051967	negative regulation of synaptic transmission, glutamatergic	0.802147268223437	BP
641	0.530077620387612	5	23	GO:0040036	regulation of fibroblast growth factor receptor signaling pathway	0.802189514963191	BP
571	0.530180037791331	4	29	GO:0070230;GO:2000108	positive regulation of leukocyte apoptotic process	0.802189514963191	BP
-581	0.530182380232824	2	28	GO:0032303;GO:2000191	regulation of fatty acid transport	0.802189514963191	BP
-319	0.530479132914925	2	93	GO:0017038	protein import	0.802189514963191	BP
145	0.530533941714707	2	458	GO:0060271;GO:0044782;GO:0120031;GO:0030031	cell projection assembly	0.802189514963191	BP
-925	0.53056110335774	2	11	GO:0031440	regulation of mRNA 3'-end processing	0.802189514963191	BP
-378	0.530585239852044	5	66	GO:0051224;GO:1904950	negative regulation of establishment of protein localization	0.802189514963191	BP
-390	0.530922322568619	2	62	GO:0045933;GO:0045987	positive regulation of muscle contraction	0.802189514963191	BP
-626	0.531040499905005	3	24	GO:1900034	regulation of cellular response to heat	0.802189514963191	BP
279	0.53122349505369	2	121	GO:0009267;GO:0042594	response to starvation	0.802189514963191	BP
791	0.531288768511783	3	15	GO:0060638	mesenchymal-epithelial cell signaling	0.802189514963191	BP
-703	0.53144188447168506	2	19	GO:0046128;GO:0042278	purine nucleoside metabolic process	0.802189514963191	BP
442	0.531519077824415	3	48	GO:0051974;GO:0032211	negative regulation of telomere maintenance via telomerase	0.802189514963191	BP
312	0.532738015912138	5	96	GO:0043488;GO:0043487;GO:0061013	regulation of mRNA catabolic process	0.80368381094649	BP
-360	0.533262757325965	2	72	GO:0050974	detection of mechanical stimulus involved in sensory perception	0.80382076183559	BP
-360	0.533286553267917	2	72	GO:0045598	regulation of fat cell differentiation	0.80382076183559	BP
-879	0.533933140585641	2	12	GO:1900181	negative regulation of protein localization to nucleus	0.804344792501948	BP
-698	0.53409227110323	3	19	GO:0032438;GO:0048753	pigment granule organization	0.804344792501948	BP
-960	0.534930405033272	3	10	GO:0019585;GO:0006063	uronic acid metabolic process	0.805087311676057	BP
633	0.535091238810298	2	23	GO:0070294;GO:0003096	renal sodium ion transport	0.805087311676057	BP
-434	0.535273027552276	5	49	GO:0021953	central nervous system neuron differentiation	0.805087311676057	BP
959	0.535568938446622	5	10	GO:0010816;GO:0034959;GO:0010814;GO:0010813	substance P catabolic process	0.805187547870093	BP
-757	0.536330128376567	3	16	GO:0010383;GO:0070592;GO:0044038;GO:0070589	cell wall polysaccharide metabolic process	0.805763480454109	BP
-348	0.53641088191962	2	76	GO:0006352	DNA-templated transcription, initiation	0.805763480454109	BP
-87	0.536816606782962	2	1306	GO:0006796;GO:0006793	phosphorus metabolic process	0.805837045040226	BP
676	0.536918760078055	2	20	GO:0045581;GO:0045620	negative regulation of lymphocyte differentiation	0.805837045040226	BP
-733	0.537192565950525	2	17	GO:0048667	cell morphogenesis involved in neuron differentiation	0.80590358462975	BP
-316	0.538283237007396	2	91	GO:0015850	organic hydroxy compound transport	0.807195016383422	BP
833	0.539502538270143	2	13	GO:0033299	secretion of lysosomal enzymes	0.808241720406157	BP
-949	0.539600509087022	2	10	GO:0014002	astrocyte development	0.808241720406157	BP
326	0.539671649872562	2	85	GO:0032355	response to estradiol	0.808241720406157	BP
-266	0.540564067495455	2	128	GO:0048705	skeletal system morphogenesis	0.809233164980408	BP
-725	0.541158421483367	2	17	GO:0006084	acetyl-CoA metabolic process	0.809777748721596	BP
-565	0.5414128355537	3	28	GO:0051148	negative regulation of muscle cell differentiation	0.809813406501105	BP
-563	0.542591071230308	2	28	GO:0035024	negative regulation of Rho protein signal transduction	0.810817236232298	BP
-166	0.542735705857552	6	328	GO:0045936;GO:0010563;GO:0001933;GO:0042326	negative regulation of phosphorus metabolic process	0.810817236232298	BP
-399	0.54277657243227	2	56	GO:0051781	positive regulation of cell division	0.810817236232298	BP
-896	0.543530494785972	4	11	GO:1900044	regulation of protein K63-linked ubiquitination	0.81159825581987	BP
-648	0.544376195909811	5	21	GO:0050765	negative regulation of phagocytosis	0.812515597125056	BP
532	0.545232022761804	3	31	GO:0051702	biological process involved in interaction with symbiont	0.813447265904612	BP
354	0.54588608736095	2	70	GO:0007338	single fertilization	0.813870403636995	BP
-278	0.545979120435296	2	114	GO:0009409	response to cold	0.813870403636995	BP
-539	0.546592649844823	3	30	GO:1900271	regulation of long-term synaptic potentiation	0.814439281397971	BP
390	0.547643292893578	3	57	GO:0014049;GO:0014048	regulation of glutamate secretion	0.814530114237367	BP
-484	0.547760626424088	2	37	GO:0042098	T cell proliferation	0.814530114237367	BP
760	0.547814386067661	7	15	GO:0046325;GO:0010829	negative regulation of glucose import	0.814530114237367	BP
429	0.548366623297157	2	47	GO:0007369	gastrulation	0.814530114237367	BP
-758	0.548447582162449	4	15	GO:0035235;GO:1990806	ligand-gated ion channel signaling pathway	0.814530114237367	BP
504	0.548597820037004	2	34	GO:0030330	DNA damage response, signal transduction by p53 class mediator	0.814530114237367	BP
-734	0.548681849202577	7	16	GO:0007176	regulation of epidermal growth factor-activated receptor activity	0.814530114237367	BP
-814	0.548725932626069	2	13	GO:0043173	nucleotide salvage	0.814530114237367	BP
-692	0.548740959648522	2	18	GO:0006977	DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest	0.814530114237367	BP
-272	0.550002386555108	2	116	GO:0002822;GO:0002819;GO:0002705;GO:0002706;GO:0002708;GO:0002824;GO:0002821	regulation of adaptive immune response	0.815731880747476	BP
925	0.550015117770508	2	10	GO:0072350	tricarboxylic acid metabolic process	0.815731880747476	BP
-446	0.550747038449944	2	43	GO:0034405	response to fluid shear stress	0.816378811220324	BP
426	0.550916225111665	2	47	GO:0050864	regulation of B cell activation	0.816378811220324	BP
-354	0.551207790762131	2	68	GO:0014706;GO:0060537	muscle tissue development	0.816466369108648	BP
-327	0.552803046384258	3	79	GO:0046928;GO:0051588	regulation of neurotransmitter transport	0.818484105776355	BP
604	0.553752863000951	2	23	GO:0006378;GO:0043631	RNA polyadenylation	0.819033782081129	BP
283	0.553968354215724	2	105	GO:0045776	negative regulation of blood pressure	0.819033782081129	BP
774	0.554087357880488	2	14	GO:1901621;GO:1901620	regulation of smoothened signaling pathway involved in dorsal/ventral neural tube patterning	0.819033782081129	BP
803	0.554107137307734	3	13	GO:0006359	regulation of transcription by RNA polymerase III	0.819033782081129	BP
773	0.554563325647377	2	14	GO:0031125	rRNA 3'-end processing	0.819363230826078	BP
-494	0.556189583973784	4	34	GO:0001958;GO:0036075	endochondral ossification	0.821420445296859	BP
-867	0.556924799655799	2	11	GO:0043576	regulation of respiratory gaseous exchange	0.822160528117346	BP
-500	0.557636812285847	2	33	GO:0060113;GO:0042490	mechanoreceptor differentiation	0.822555450923371	BP
-500	0.557660742781477	3	33	GO:0060291	long-term synaptic potentiation	0.822555450923371	BP
597	0.5585607834161	5	23	GO:0031057	negative regulation of histone modification	0.823537141627768	BP
